item_id,nb_days
[196859],[1995]
[ 132738  561215 1144308  544964  658625],[1995  517  517  517  516]
[164593],[1995]
[149739],[1995]
[143094],[1995]
[126335 127081 123793],[1995 1352 1352]
[178527],[1995]
[146684],[1995]
[143094 139086 781825],[1994 1994 1146]
[126335],[1994]
[180843],[1994]
[195124],[1993]
[ 143094  254493  753788 1313746],[1993 1049 1049 1049]
[ 178527 1655531],[1993 1335]
[200269],[1993]
[1996590],[1993]
[198271 178058],[1993 1588]
[180843 126335],[1993 1723]
[188485 159931],[1992 1992]
[178527],[1992]
[145906],[1992]
[160612],[1992]
[188485 132738 141761],[1991 1944 1288]
[145906],[1991]
[195076 135750],[1991 1699]
[126335],[1990]
[126335],[1989]
[200269],[1989]
[ 195124  198271 1638869],[1989 1610  819]
[149739],[1988]
[126335],[1988]
[ 143094 1188641],[1988  455]
[180843],[1988]
[154652 127495 124553 396894 545632],[1987 1659 1357 1224 1197]
[200269],[1987]
[124204],[1987]
[132738],[1987]
[145906],[1986]
[130259],[1986]
[132738 130259],[1986 1986]
[160612],[1985]
[130259],[1984]
[134849],[1984]
[125564 387552],[1984  139]
[200269],[1983]
[130259],[1982]
[125564],[1982]
[132738],[1982]
[143094],[1981]
[126335],[1981]
[145906],[1981]
[145906],[1981]
"[ 200269  142179 1084504 1121730  136860 2340996  709832  833599  960463
 2560442]",[1981 1930 1370  964  964  937  894  894  894  837]
[149739 858304],[1980 1296]
[144714],[1980]
[182915],[1979]
[130259],[1979]
[ 180843  125564 1147823  686884],[1979 1769 1207  465]
[143094 408994],[1979  789]
[152836],[1978]
[139086 139086],[1978 1978]
[145906],[1978]
[134849],[1978]
[144714],[1978]
[145906 152836],[1978 1862]
[145906],[1977]
[147594],[1977]
[154002 937638],[1977  314]
[139086],[1977]
[145906],[1977]
[181453],[1977]
[199457],[1977]
[145906],[1977]
[146684 131117],[1977 1705]
[143094],[1977]
[195613],[1977]
[ 182915 1309537],[1977  238]
[159931],[1977]
[180843],[1977]
[164593],[1977]
[1996590],[1977]
[145906],[1976]
[182915],[1976]
[132738],[1976]
[187164],[1976]
[187164 166633 123793],[1976 1175  528]
[180843],[1976]
[125564],[1976]
[196859],[1975]
[160612 127495],[1975 1916]
[182915],[1975]
[1996590],[1975]
[140321],[1975]
[180843],[1975]
[145906],[1975]
[200269],[1975]
[145906],[1975]
[ 187164  137585  197170  172027 2565135],[1974 1394 1343 1302 1231]
[145906],[1974]
[164593],[1974]
[134849],[1974]
[1996590],[1974]
[180843 152836],[1974 1803]
[180843],[1974]
[146684 147020 128959 152836],[1974 1673 1350 1350]
[134849],[1974]
[1996590],[1974]
[145906],[1974]
[130259 149739],[1974 1742]
[142179],[1974]
[ 146684 1848727  439630],[1974  833  607]
[160612],[1974]
[139086 127495],[1974 1833]
[ 183200 1530271],[1974  602]
[145906],[1974]
[146684],[1974]
[181453],[1974]
[143094],[1974]
[130259],[1974]
[126335],[1974]
[160612],[1974]
[124204],[1974]
[132738],[1974]
[ 130259  134393  143094  141761 1738690],[1974 1499 1202 1202 1202]
[132738],[1974]
[134849],[1974]
[160612],[1974]
[180843 174086 194182],[1974 1385 1364]
[134849 124204 890105],[1974 1855  560]
[154002 146684],[1974 1547]
[143094 178058],[1973 1701]
[195613],[1973]
[145906],[1973]
[145906],[1973]
[143094],[1973]
[183200],[1973]
[147594],[1973]
[ 132738  709832 1700282],[1973  413  341]
[145906],[1973]
[190793],[1973]
[130259 139086 166006 131117],[1973 1937 1754 1371]
[126335],[1973]
[126335],[1972]
[126335],[1972]
[126335],[1972]
[1996590 2303880],[1972 1334]
[146684],[1972]
[ 130259 1275627],[1972  596]
[145906],[1972]
[ 152836  147020  172914  164593  968649 1523882 1915220],[1972 1391 1342 1267  460  251  251]
[154652],[1972]
[ 140321  124553  123793 1709498  161541 1693091],[1972 1413 1351 1308 1216  930]
[124204],[1972]
[140321],[1972]
[130259],[1972]
[143094],[1972]
[125564 144051],[1972 1533]
[130259 168610],[1972 1716]
[ 195076  180843 2565135],[1972 1945 1264]
[132738 126335 124204 144714],[1972 1876 1811 1730]
[132738],[1972]
[126335],[1972]
[180843],[1972]
[154652],[1972]
[ 195076  555063 2595491  330238],[1971  981  981  981]
[140321],[1971]
[139086],[1971]
[139086],[1971]
[145906],[1971]
[126335],[1971]
[195076],[1971]
[146684],[1971]
[149739],[1971]
[180843 265806],[1971  478]
[132738],[1970]
[180843],[1970]
[144714],[1970]
[126335],[1970]
[126335],[1970]
[132738],[1970]
[130259],[1970]
[139086],[1970]
[ 152836 1695279],[1970 1125]
[149739 145906],[1970 1851]
[124204],[1970]
[124204],[1969]
[146684],[1969]
[124204],[1968]
[139086],[1968]
[149739],[1968]
[126335 152836],[1968 1528]
[132738],[1968]
[ 149739 1897655  435001],[1968  523  200]
[144714],[1968]
[126335],[1967]
[180843],[1967]
[126335 184374 763288],[1967 1373 1279]
[146684],[1967]
[164593],[1967]
[160612],[1967]
[195124],[1967]
[134849],[1967]
[132738],[1967]
[124204],[1967]
[132738],[1967]
[180843],[1967]
[1996590],[1967]
"[ 126335  169961 1745932 2490203  844779  708493  404235 1991314  281431
 1425607 1252971 2047325 2171304  563117 1400746  682871  344481]","[1967 1306  330  304  304  304  304  283  281  276  269  265  263  221
  165  140  132]"
[174258 166006],[1967 1244]
[180843 172027 137585],[1967 1303 1270]
[180843],[1967]
[181453],[1967]
[190529],[1967]
[180843 137585],[1967 1299]
[190793],[1967]
[130259],[1967]
[ 145906 1279220],[1967  643]
[180843 131117],[1967 1435]
[196859],[1967]
[180843],[1966]
[ 132738  283107 2004376],[1966  619  506]
[145906 152836 135750],[1966 1837 1501]
[124204],[1966]
[ 195076 1654922],[1966  389]
[125564],[1966]
[196859],[1966]
[124204],[1966]
[187164 187984],[1966 1579]
[1996590],[1966]
[126335],[1966]
[149739],[1966]
[126335 125465 312893],[1966 1088  694]
[126335 187164 124204],[1966 1863 1449]
[196859],[1966]
[143094],[1966]
[130259 146684],[1965 1965]
[200269],[1965]
[ 147594  152836  172027  148089 1567172 1746190],[1965 1965 1695 1522  565  188]
[1996590 2171304 1467760],[1965  652  516]
[125564],[1965]
[ 180843 1566348],[1965 1295]
[149739],[1965]
[195124],[1965]
[ 143094 1534987],[1965  965]
[130259],[1965]
[142179],[1965]
[1996590],[1965]
[146684],[1965]
[159931],[1965]
[ 124204 2354093 2955585],[1965  827  827]
[145906],[1964]
[132738],[1964]
[126335],[1964]
[195076],[1964]
[130259],[1963]
[143094],[1963]
[149739],[1963]
[160612 195124 162634],[1963 1958 1516]
[132738],[1963]
[124204],[1963]
[ 190529  124204  193179  184374  545632  559634  773497 2755189 1894935],[1963 1958 1611 1611 1351 1351  398   53   53]
[154002],[1963]
[159931],[1963]
[180843],[1963]
[130259],[1963]
[160612 416213],[1963   68]
[181453],[1963]
[154652],[1963]
[199457],[1963]
[140321],[1963]
[181453],[1963]
[145906],[1963]
[195076],[1963]
[147594 135750],[1962 1826]
[164593],[1962]
[ 126335 1327434],[1962   81]
[132738],[1962]
[132738 123373 128959],[1962 1763 1354]
[126335],[1961]
[126335],[1961]
[149739 162634],[1961 1666]
[130259],[1961]
[130259],[1961]
[130259],[1961]
[1996590 1232187  987536  577057],[1961 1004  952  746]
[132738 172027],[1961 1665]
[ 180843  146684 1714731],[1961 1531 1112]
[1996590],[1961]
[130259],[1961]
[140321],[1960]
[200269],[1960]
[164593],[1960]
[195124],[1960]
[178527 125564],[1960 1960]
[164593],[1960]
[126335],[1960]
[196859],[1960]
[ 149739  182578  127865 1697200],[1959 1652 1252  921]
[146684],[1959]
[195124],[1959]
[132738],[1959]
[146684],[1959]
[145906 149655],[1959 1883]
[145906],[1959]
[125564],[1959]
[126335 127865 133584 169961],[1959 1716 1667 1243]
[126335 129831 123793],[1959 1459 1379]
[190793],[1959]
[187164 190529],[1958 1958]
[154652],[1958]
[ 188485 1175903],[1958  915]
[130259],[1958]
[145906],[1958]
[164593],[1958]
[146684],[1958]
[126335],[1958]
[196859 124553],[1958 1406]
[160612],[1958]
[145906],[1958]
[145906 168610],[1958 1203]
[154002 136860],[1958 1134]
[145906 168610 185800],[1958 1237 1237]
[ 130259 1180202],[1957  589]
[154002],[1957]
[ 133584  149655  147440  183945  849468 1913010],[1957 1950 1946 1903 1495 1495]
[ 178527 1710886],[1957  277]
[ 130259 2493150],[1957  827]
[183200],[1957]
[154002],[1957]
[132738],[1956]
[159931],[1956]
[154002],[1956]
[126335],[1956]
[180843],[1956]
[125564],[1956]
[1996590],[1955]
[149739 140321],[1955 1955]
[1996590],[1955]
[199457],[1955]
[124204],[1955]
[183200],[1954]
[ 130259  183945  199231 1158451 2044701],[1954 1702 1581  585  585]
[132738 125564],[1954 1780]
[196859 145906 153475 301159],[1954 1831 1488  749]
[180843],[1954]
[154002],[1954]
[126335],[1953]
[132738],[1953]
[178527],[1953]
[152836],[1953]
[155820],[1953]
[195076],[1953]
[181453],[1953]
[132738],[1953]
[126335],[1953]
[181453],[1953]
[145906],[1953]
[139086],[1953]
[124204],[1953]
[126335],[1953]
[126335 865225],[1952 1016]
[154652 924335],[1952  347]
[195613],[1952]
[183200],[1952]
[199457 152836 174391 187984 144714 145906],[1952 1722 1722 1598 1377 1276]
[143094],[1952]
[132738],[1952]
[180843 181737],[1952 1869]
[146684],[1952]
[180843],[1952]
[199457],[1952]
[180843],[1952]
[199457 145906],[1952 1952]
[126335],[1952]
[196859],[1952]
[154652 403038],[1952  916]
[180843],[1952]
[125564],[1951]
[132738],[1951]
[145906],[1951]
[195613],[1951]
[126335],[1951]
[149739],[1951]
[149655 132738],[1951 1744]
[145906],[1951]
[126335],[1951]
[ 134849 1484383],[1951  987]
[130259],[1951]
[149739],[1951]
[195076],[1951]
[126335 126335 139086],[1950 1950 1053]
[142179],[1950]
[154002 147440],[1950 1925]
[154002],[1950]
[ 139086 2424628],[1950   80]
[124204],[1950]
[181453 196859],[1950 1950]
[1996590 1858651  241461  344877  325844],[1950 1467  881  517  517]
[164593 164593],[1950 1950]
[133584],[1950]
[145906],[1950]
[147594],[1950]
[146684],[1950]
[130259],[1950]
[164593],[1949]
[154652],[1949]
[145906 172027],[1949 1584]
[125564],[1949]
[130259],[1949]
[140321 133584],[1948 1772]
[130259],[1948]
[140321 179124],[1947 1392]
"[ 126335  568875 2829293 1527946 1453669  966875 1553876 1505204 1460606
  282220]",[1947  364  363  363  350  350  222  222  159   97]
[126335],[1947]
[134849],[1947]
[187164 127495],[1947 1895]
[140321],[1947]
[123373],[1947]
[159395],[1947]
[145906],[1947]
[124204],[1946]
[132738],[1946]
[147594 144714 123373],[1946 1863  782]
[139086 147440 139792 218606],[1946 1848 1331 1299]
[ 152836  188052  155381 1878529 1047613],[1946 1648 1259 1008 1008]
[124204],[1946]
[124204],[1946]
[155820],[1946]
[126335],[1946]
[1996590],[1946]
[159395],[1946]
[126335 145906],[1946 1543]
[147594],[1946]
[147594 166633 168592],[1946  994  896]
[ 130259 1017726],[1946  547]
[ 126335  168610 1175903],[1946 1211  903]
[139086],[1946]
[130259],[1946]
[126335],[1946]
[164593 137585],[1946 1442]
[ 126335 1889597],[1946  252]
[ 145906 1962198  850498 1459683 1718885],[1946  852  689  689  662]
[124204],[1946]
[198271],[1946]
[144714 123373],[1946 1858]
[139086],[1945]
[126335],[1945]
[155820],[1945]
[124204],[1945]
[134849],[1945]
[130259],[1945]
[126335],[1945]
[149655 152662],[1945 1744]
[159395],[1945]
[147594],[1944]
[196859],[1944]
[139086],[1944]
[145906],[1944]
[126335 432275],[1944 1008]
[130259],[1944]
[154652],[1944]
[ 130259  144727 1366699],[1944 1213 1202]
[145906],[1944]
[147594],[1944]
[126335],[1944]
[ 174258  181453  175600  168592 1146287],[1944 1765 1594 1016  698]
[130259],[1944]
[126335],[1944]
[180843],[1944]
[143094],[1943]
[199457],[1943]
[152836],[1943]
[144714],[1943]
[125564],[1943]
[181453],[1943]
[139086],[1943]
[132738],[1943]
[ 145906  858828 2269659],[1943  749  677]
[146684],[1943]
[149739],[1942]
[ 146684 1744232],[1942  291]
[126335],[1942]
[152836],[1942]
[132738],[1942]
[1996590  123373],[1942 1859]
[147594],[1942]
[132738 921642],[1942  250]
[190793],[1942]
[133584],[1941]
[160612],[1941]
[145906],[1941]
[180843],[1941]
[132738],[1941]
[181453],[1941]
[130259],[1941]
[1996590],[1940]
[1996590  128730 2303880],[1940 1303 1303]
[132738],[1940]
[200269],[1940]
[ 132738 1565667],[1940 1127]
[ 160612  545632 1146287 2150289],[1940 1348  151  151]
[144714],[1939]
[126335],[1939]
[159931 143094 196859],[1939 1939 1260]
[160612],[1939]
[155820],[1939]
[ 126335 1769937],[1939 1203]
[188485 128959],[1939  799]
[183200],[1939]
[132738 139086 141548 134015 527130],[1939 1793 1561  488  488]
[130259 154652 125465],[1939 1417 1256]
[132738],[1939]
[199457],[1939]
[126335],[1939]
[ 146684 1661761],[1939 1163]
[126335],[1939]
[123373],[1939]
[132738],[1939]
[149739],[1939]
[180843],[1939]
[139086],[1939]
[149655],[1939]
[146684],[1939]
[180843],[1939]
[152836],[1939]
[126335 833666],[1939  723]
[ 199457 1056939 1018841 2488048],[1939  782  700  368]
[145906],[1939]
[126335],[1938]
[132738],[1938]
[146684 130259],[1938 1739]
[145906],[1938]
[ 133584 1113191  865585],[1938 1167 1167]
[199457],[1938]
[196859],[1938]
[149739 125564],[1938 1896]
[1996590],[1938]
[130259],[1938]
[198271],[1938]
[132738],[1938]
[146684],[1938]
[180843],[1937]
[200269],[1937]
[195076],[1937]
[160612],[1937]
[149739],[1937]
[152836],[1937]
[132738],[1937]
[195124],[1937]
[126335],[1937]
[183200],[1937]
[154002],[1937]
[199457],[1937]
[132738],[1937]
[154652],[1937]
[154652],[1937]
[180843],[1937]
[133584],[1937]
[195613],[1937]
[190793],[1937]
[159931],[1937]
[1996590],[1937]
[140321],[1937]
[160612],[1937]
[145906],[1937]
[146684],[1937]
[ 160612 1770781 1273149],[1937  922  868]
[132738 393530],[1937  354]
[140321],[1937]
[188485],[1937]
[143094],[1937]
[154652 130259 174086],[1937 1937 1365]
[155820 153475],[1937 1686]
[200269],[1937]
[124204 958423],[1937  331]
[196859],[1937]
[124204 185226],[1937 1155]
[188485],[1937]
[ 160612 1048184],[1937 1090]
[126335],[1937]
[134849 149739],[1937 1776]
[154002],[1937]
[164593],[1937]
[139086],[1937]
[ 154652  986324 1294852],[1937  710  150]
[145906],[1937]
[126335],[1937]
[196859],[1937]
[199457],[1937]
[132738],[1937]
[123373 153475],[1937 1219]
[183200 153475],[1937 1454]
[126335],[1937]
[ 149739  145906 1769705],[1937 1283 1211]
[154002],[1937]
[152836],[1936]
[ 130259  154823  405907  172027 1212992 1141778],[1936 1099  979  949  915  725]
[1996590],[1936]
[195124 178058],[1936 1619]
[146684],[1936]
[ 200269 1738690],[1936  101]
[146684],[1936]
[123373],[1936]
[174258],[1936]
[ 126335 1979624],[1936  999]
[143094],[1936]
[ 139086 1197228],[1936  888]
[132738 168592],[1936 1387]
[ 180843  145906 1858651 1617260],[1936 1326 1216  796]
[ 159931  125424  124204  627759 1479699 2770385  978935],[1936 1266 1070  602  483  305  182]
[145906],[1936]
[145906 154002 158028],[1936 1921 1755]
[125564],[1936]
[ 152836 1057664],[1936  565]
[130259],[1936]
[178527],[1936]
[142179],[1936]
[180843 147594 132738],[1935 1574 1161]
[132738],[1935]
[140321],[1935]
[133584],[1935]
[143094],[1935]
[154652],[1935]
[182915],[1935]
[1996590],[1935]
[139086],[1935]
[196859 132738],[1935 1824]
[145906],[1935]
[143094],[1935]
[147594],[1935]
"[ 196859  943349 1309537 1636171  823534  834814 1750582 1526552 1773356
  427568 2499759]",[1935 1175  784  763  760  637  637  231  231  231  110]
[ 130259 1515649 1255234  141300  123793],[1935 1278 1233 1233 1217]
[ 159931 2921183],[1935  593]
[152836],[1934]
[200269],[1934]
[126335],[1934]
[140321],[1934]
[181453 148690],[1934 1450]
"[ 143094 1858651  693222  323450  617766  733561  484069 1954824  579746
 2125959]",[1934  764  426  397  349  262  261  200  199   61]
[180843],[1934]
[164593],[1934]
[132738],[1934]
[ 190793  172027  137585 1337205  765473 1917842 1670486],[1933 1203 1172 1117  656  639  638]
[147440],[1933]
[147594 135750],[1933 1699]
[125564],[1933]
[126335 136110],[1933 1379]
[130259],[1933]
[159931],[1933]
[154002],[1933]
[180843],[1933]
[142179 145906 166006 130259],[1933 1589 1393 1205]
[182915],[1933]
[ 149739 1433766],[1933 1230]
[190529],[1933]
[ 132738  134015  153475  125564 1226293 1695279  605263 1103425],[1933 1831 1406 1403 1403 1234  763  650]
[149655],[1933]
[130259],[1932]
[143094],[1932]
[164593],[1932]
[ 190793 1034310],[1932   39]
[182915],[1932]
[180843],[1932]
[ 152836  196859 1773356],[1932 1468  298]
[143094 123793],[1932  724]
[126335],[1932]
[160612],[1932]
[149739],[1932]
[130259],[1932]
[178527],[1932]
[124204],[1932]
[130259 135750 178058],[1932 1806 1721]
[ 164593  185182  617766  440363 1226293  813428  226278 1729496 1692935],[1932 1481 1343 1259 1160 1028  952  952  937]
[146684],[1932]
[ 145906 1655531],[1932  886]
[139086 156607],[1932 1374]
[139086],[1932]
[145906 921642],[1932  447]
[164593],[1932]
[125564],[1932]
[130259 132738],[1932 1687]
[126335],[1932]
[146684],[1932]
[154652],[1932]
[ 132738  240208 1187659  172914 2684666],[1932 1148 1107  889  889]
[146684],[1932]
[126335],[1932]
[133584],[1932]
[126335],[1932]
[134849],[1932]
[145906],[1932]
[ 132738  187164  638318 1064880 2396750],[1932 1524 1454 1266 1071]
[ 160612 1928796 1429022],[1932  974  818]
[124204],[1932]
[126335 166006],[1932 1133]
[152836 265806],[1932  888]
[ 147594 1433766  155735  199457  865225  382883 1001829  417055 1712963],[1931 1309 1249 1169  986  672  375   29   29]
[145906],[1931]
[164593 176490],[1931 1831]
[130259],[1931]
[132738],[1931]
[181453],[1931]
[143094],[1931]
[126335],[1931]
[144714 130259],[1931 1845]
[ 140321  183200 2215805 2396750],[1931 1931 1119  271]
[193361],[1931]
[145906],[1931]
[ 126335 1826136 1121730  169179  624407],[1931 1422 1300  420  420]
[130259],[1931]
[159395],[1931]
[125564],[1931]
[154652 127495],[1931 1820]
[126335],[1931]
[126335 149739 158028 417055],[1931 1645 1047  300]
[142179],[1930]
[182915 187164],[1930 1685]
[126335],[1930]
[145906],[1930]
[132738 157448],[1930 1426]
[ 152836  172027 1067035  228702 2595236],[1930 1015  390  390  335]
[126335],[1930]
[193361],[1930]
[145906],[1930]
"[ 147594 1878529 1126889  123373 1133906  268562 1106101 1366530  561264
  569424 1284660  291676]",[1930  892  761  761  761  579  508  384  353  150  150  150]
[ 146684 2444237],[1930  123]
[149739],[1930]
[180843],[1930]
[180843 124204 174391 196197],[1930 1930 1778 1543]
[145906],[1930]
"[ 149739  432268 1226293  164051  160346  858304  396894 1378631  538143
 1924247  138431  124204 1603811 1557314 2720289 2595236  393530  645694
 2924430 2693787 1766461 2429745]","[1930 1487 1482 1398 1342 1342 1342 1281 1281 1176 1118 1118  517  517
  357  357  223  223  223   42   42   42]"
[ 182915  921642 1274052],[1930  474  137]
[132738],[1930]
[134849],[1930]
[126335],[1930]
[140321],[1929]
[132738],[1929]
[139086 124553],[1929 1497]
[164593],[1929]
[147440],[1929]
[ 126335  135750 1031440  407323],[1929 1216  344  231]
[145906],[1929]
[144714],[1929]
[200269],[1929]
[140321],[1928]
[188485],[1928]
[133584],[1928]
[125564],[1928]
[195124 472333 831463 930824],[1928  258  214  214]
[152836],[1928]
[144714],[1928]
[180843 136110],[1928 1430]
[145906],[1928]
[ 154652 1669625 2590650 1366101 2273596 1363651 2047325 2075137],[1928  692  678  626  578  381  279  251]
[146684],[1928]
